a	d	CA	CB	CC	CD	CE	CW
S1CN0481	15_12_2007	608285.23806	11735.714	-11735.714	520815.31957	-475378.571	1826200
S1CN0481	16_12_2007	229321.90458	11735.714	-11735.714	393616.91761	-576278.571	1927100
S1CN0481	17_12_2007	154140.866	11735.714	-11735.714	347020.5485	-876178.571	2227000
S1CN0481	18_12_2007	154140.866	11735.714	-11735.714	347020.5485	-654978.571	2005800
S1CN0481	19_12_2007	154140.866	11735.714	-11735.714	347020.5485	-76678.571	1427500
S1CN0481	20_12_2007	154140.866	11735.714	-11735.714	347020.5485	-812378.571	2163200
S1CN0481	21_12_2007	154140.866	11735.714	-11735.714	347020.5485	423421.429	927400
S1CN0481	22_12_2007	608285.23806	11735.714	-11735.714	520815.31957	-120078.571	1470900
S1CN0481	23_12_2007	229321.90458	11735.714	-11735.714	393616.91761	238421.429	1112400
S1CN0481	24_12_2007	154140.866	11735.714	-11735.714	347020.5485	-211278.571	1562100
S1CN0481	25_12_2007	154140.866	11735.714	-11735.714	347020.5485	-176978.571	1527800
S1CN0481	26_12_2007	154140.866	11735.714	-11735.714	347020.5485	-119378.571	1470200
S1CN0481	27_12_2007	154140.866	11735.714	-11735.714	347020.5485	-261478.571	1612300
S1CN0481	28_12_2007	119237.39518	11735.714	-11735.714	521780.55132	-218578.571	1569400
S1CN0481	29_12_2007	562849.13466	11735.714	-11735.714	783098.59678	-676878.571	2027700
S1CN0481	30_12_2007	192674.8159	11735.714	-11735.714	591842.91295	164321.429	1186500
S1CN0481	01_01_2008	633578.57032	166757.143	-166757.143	402647.53537	-999285.714	2369500
S1CN0481	02_01_2008	633578.57032	166757.143	-166757.143	402647.53537	-737185.714	2107400
S1CN0481	03_01_2008	633578.57032	166757.143	-166757.143	402647.53537	39614.286	1330600
S1CN0481	04_01_2008	426638.65469	166757.143	-166757.143	303341.63319	-548485.714	1918700
S1CN0481	05_01_2008	968865.29591	166757.143	-166757.143	455261.13745	-719185.714	2089400
S1CN0481	06_01_2008	516401.21606	166757.143	-166757.143	344072.99268	-33885.714	1404100
S1CN0481	07_01_2008	662454.46397	166757.143	-166757.143	254581.15059	-705785.714	2076000
S1CN0481	08_01_2008	662454.46397	166757.143	-166757.143	254581.15059	-640785.714	2011000
S1CN0481	09_01_2008	662454.46397	166757.143	-166757.143	254581.15059	-913085.714	2283300
S1CN0481	10_01_2008	525845.7135	166757.143	-166757.143	302073.39142	-718985.714	2089200
S1CN0481	11_01_2008	525845.7135	166757.143	-166757.143	302073.39142	-839885.714	2210100
S1CN0481	12_01_2008	588892.38106	166757.143	-166757.143	520815.31957	-1085085.714	2455300
S1CN0481	13_01_2008	209929.04758	166757.143	-166757.143	393616.91761	104214.286	1266000
S1CN0481	14_01_2008	337049.35091	166757.143	-166757.143	237892.47574	-314285.714	1684500
S1CN0481	15_01_2008	566544.61863	166757.143	-166757.143	163082.0718	-587785.714	1958000
S1CN0481	16_01_2008	566544.61863	166757.143	-166757.143	163082.0718	-495385.714	1865600
S1CN0481	17_01_2008	566544.61863	166757.143	-166757.143	163082.0718	-250185.714	1620400
S1CN0481	18_01_2008	566544.61863	166757.143	-166757.143	163082.0718	-459785.714	1830000
S1CN0481	19_01_2008	1150989.9296	166757.143	-166757.143	244756.80682	-580885.714	1951100
S1CN0481	20_01_2008	663296.24251	166757.143	-166757.143	184980.00394	250514.286	1119700
S1CN0481	21_01_2008	566544.61863	166757.143	-166757.143	163082.0718	-317585.714	1687800
S1CN0481	22_01_2008	566544.61863	166757.143	-166757.143	163082.0718	-547985.714	1918200
S1CN0481	23_01_2008	566544.61863	166757.143	-166757.143	163082.0718	-246885.714	1617100
S1CN0481	24_01_2008	566544.61863	166757.143	-166757.143	163082.0718	-230985.714	1601200
S1CN0481	25_01_2008	337049.35091	166757.143	-166757.143	237892.47574	-166885.714	1537100
S1CN0481	26_01_2008	588892.38106	166757.143	-166757.143	520815.31957	275914.286	1094300
S1CN0481	27_01_2008	209929.04758	166757.143	-166757.143	393616.91761	502514.286	867700
S1CN0481	28_01_2008	99844.538184	166757.143	-166757.143	521780.55132	-135285.714	1505500
S1CN0481	29_01_2008	99844.538184	166757.143	-166757.143	521780.55132	-476885.714	1847100
S1CN0481	30_01_2008	99844.538184	166757.143	-166757.143	521780.55132	-366485.714	1736700
S1CN0481	31_01_2008	99844.538184	166757.143	-166757.143	521780.55132	-63985.714	1434200
S1CN0481	02_02_2008	1238252.3561	166757.143	-166757.143	604301.40437	-964785.714	2335000
S1CN0481	03_02_2008	733678.90416	166757.143	-166757.143	456713.24778	-534885.714	1905100
S1CN0481	04_02_2008	426638.65469	166757.143	-166757.143	303341.63319	-746585.714	2116800
S1CN0481	05_02_2008	426638.65469	166757.143	-166757.143	303341.63319	-522085.714	1892300
S1CN0481	06_02_2008	426638.65469	166757.143	-166757.143	303341.63319	-899885.714	2270100
S1CN0481	07_02_2008	662454.46397	166757.143	-166757.143	254581.15059	-552585.714	1922800
S1CN0481	08_02_2008	662454.46397	166757.143	-166757.143	254581.15059	-691985.714	2062200
S1CN0481	09_02_2008	1275841.9728	166757.143	-166757.143	382080.43838	-989185.714	2359400
S1CN0481	10_02_2008	620564.20615	166757.143	-166757.143	342634.45706	-616685.714	1986900
S1CN0481	11_02_2008	525845.7135	166757.143	-166757.143	302073.39142	-334985.714	1705200
S1CN0481	12_02_2008	134748.009	166757.143	-166757.143	347020.5485	-284785.714	1655000
S1CN0481	13_02_2008	134748.009	166757.143	-166757.143	347020.5485	-435885.714	1806100
S1CN0481	14_02_2008	134748.009	166757.143	-166757.143	347020.5485	-516585.714	1886800
S1CN0481	15_02_2008	134748.009	166757.143	-166757.143	347020.5485	-249285.714	1619500
S1CN0481	16_02_2008	588892.38106	166757.143	-166757.143	520815.31957	-367585.714	1737800
S1CN0481	17_02_2008	209929.04758	166757.143	-166757.143	393616.91761	-322585.714	1692800
S1CN0481	18_02_2008	134748.009	166757.143	-166757.143	347020.5485	-126885.714	1497100
S1CN0481	19_02_2008	134748.009	166757.143	-166757.143	347020.5485	89514.286	1280700
S1CN0481	20_02_2008	134748.009	166757.143	-166757.143	347020.5485	-211285.714	1581500
S1CN0481	21_02_2008	134748.009	166757.143	-166757.143	347020.5485	-178285.714	1548500
S1CN0481	22_02_2008	134748.009	166757.143	-166757.143	347020.5485	-444585.714	1814800
S1CN0481	23_02_2008	588892.38106	166757.143	-166757.143	520815.31957	-409985.714	1780200
S1CN0481	24_02_2008	209929.04758	166757.143	-166757.143	393616.91761	-54785.714	1425000
S1CN0481	25_02_2008	134748.009	166757.143	-166757.143	347020.5485	-137885.714	1508100
S1CN0481	26_02_2008	134748.009	166757.143	-166757.143	347020.5485	-293685.714	1663900
S1CN0481	27_02_2008	134748.009	166757.143	-166757.143	347020.5485	-513385.714	1883600
S1CN0481	28_02_2008	99844.538184	166757.143	-166757.143	521780.55132	37314.286	1332900
S1CN0481	29_02_2008	99844.538184	166757.143	-166757.143	521780.55132	-197885.714	1568100
S1CN0481	01_03_2008	2297290.3471	179685.714	-179685.714	644971.56994	-1531650	3007600
S1CN0481	02_03_2008	1567406.7915	179685.714	-179685.714	487450.5641	-680950	2156900
S1CN0481	03_03_2008	1422608.0764	179685.714	-179685.714	429746.16828	-602250	2078200
S1CN0481	04_03_2008	1123262.0827	179685.714	-179685.714	323756.86698	-980150	2456100
S1CN0481	05_03_2008	1123262.0827	179685.714	-179685.714	323756.86698	-618950	2094900
S1CN0481	06_03_2008	1123262.0827	179685.714	-179685.714	323756.86698	-270750	1746700
S1CN0481	07_03_2008	1464378.09	179685.714	-179685.714	271714.74893	-491050	1967000
S1CN0481	08_03_2008	2351665.0727	179685.714	-179685.714	407794.88249	-1105950	2581900
S1CN0481	09_03_2008	1611263.444	179685.714	-179685.714	308199.39167	-307950	1783900
S1CN0481	10_03_2008	1266768.6436	179685.714	-179685.714	322403.2711	-565250	2041200
S1CN0481	11_03_2008	1266768.6436	179685.714	-179685.714	322403.2711	-556450	2032400
S1CN0481	12_03_2008	29012.295	179685.714	-179685.714	347020.5485	-610350	2086300
S1CN0481	13_03_2008	29012.295	179685.714	-179685.714	347020.5485	-341850	1817800
S1CN0481	14_03_2008	29012.295	179685.714	-179685.714	347020.5485	-616250	2092200
S1CN0481	15_03_2008	483156.66706	179685.714	-179685.714	520815.31957	-538150	2014100
S1CN0481	16_03_2008	104193.33358	179685.714	-179685.714	393616.91761	334950	1141000
S1CN0481	17_03_2008	29012.295	179685.714	-179685.714	347020.5485	131650	1344300
S1CN0481	18_03_2008	29012.295	179685.714	-179685.714	347020.5485	-218450	1694400
S1CN0481	19_03_2008	29012.295	179685.714	-179685.714	347020.5485	461750	1014200
S1CN0481	20_03_2008	29012.295	179685.714	-179685.714	347020.5485	-133050	1609000
S1CN0481	21_03_2008	29012.295	179685.714	-179685.714	347020.5485	361750	1114200
S1CN0481	22_03_2008	483156.66706	179685.714	-179685.714	520815.31957	764750	711200
S1CN0481	23_03_2008	104193.33358	179685.714	-179685.714	393616.91761	346450	1129500
S1CN0481	24_03_2008	29012.295	179685.714	-179685.714	347020.5485	-52650	1528600
S1CN0481	25_03_2008	29012.295	179685.714	-179685.714	347020.5485	-415250	1891200
S1CN0481	26_03_2008	29012.295	179685.714	-179685.714	347020.5485	-719750	2195700
S1CN0481	27_03_2008	29012.295	179685.714	-179685.714	347020.5485	5450	1470500
S1CN0481	28_03_2008	-5891.175816	179685.714	-179685.714	521780.55132	-547850	2023800
S1CN0481	29_03_2008	437720.56366	179685.714	-179685.714	783098.59678	-649650	2125600
S1CN0481	30_03_2008	67546.244903	179685.714	-179685.714	591842.91295	-279550	1755500
S1AW1435	01_07_2007	21522.526406	6044.04762	-6044.04762	26614.406348	-20883.33333	59600
S1AW1435	02_07_2007	31454.761907	6044.04762	-6044.04762	24917.608202	-13983.33333	52700
S1AW1435	03_07_2007	31454.761907	6044.04762	-6044.04762	24917.608202	-2583.33333	41300
S1AW1435	04_07_2007	16842.708309	6044.04762	-6044.04762	29090.303203	12016.66667	26700
S1AW1435	06_07_2007	16842.708309	6044.04762	-6044.04762	29090.303203	716.66667	38000
S1AW1435	07_07_2007	14422.581038	6044.04762	-6044.04762	23513.363972	-24833.33333	63550
S1AW1435	08_07_2007	447.77665662	6044.04762	-6044.04762	20456.698604	26216.66667	12500
S1AW1435	09_07_2007	6905.2083448	6044.04762	-6044.04762	19152.484345	-17083.33333	55800
S1AW1435	10_07_2007	10008.333309	6044.04762	-6044.04762	39642.998886	10466.66667	28250
S1AW1435	11_07_2007	10008.333309	6044.04762	-6044.04762	39642.998886	22316.66667	16400
S1AW1435	12_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	24116.66667	14600
S1AW1435	13_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	20216.66667	18500
S1AW1435	14_07_2007	15186.666666	6044.04762	-6044.04762	33143.647476	29116.66667	9600
S1AW1435	15_07_2007	1010.9195199	6044.04762	-6044.04762	28835.074718	22416.66667	16300
S1AW1435	16_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	-12133.33333	50850
S1AW1435	17_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	8016.66667	30700
S1AW1435	18_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	12616.66667	26100
S1AW1435	19_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	12616.66667	26100
S1AW1435	20_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	-10183.33333	48900
S1AW1435	21_07_2007	15186.666666	6044.04762	-6044.04762	33143.647476	5866.66667	32850
S1AW1435	22_07_2007	1010.9195199	6044.04762	-6044.04762	28835.074718	-8483.33333	47200
S1AW1435	23_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	-9083.33333	47800
S1AW1435	24_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	-75783.33333	114500
S1AW1435	25_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	-31583.33333	70300
S1AW1435	26_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	-7283.33333	46000
S1AW1435	27_07_2007	7561.20218	6044.04762	-6044.04762	26996.69814	16466.66667	22250
S1AW1435	28_07_2007	39775.506806	6044.04762	-6044.04762	44869.024722	-61533.33333	100250
S1AW1435	29_07_2007	19133.273101	6044.04762	-6044.04762	39036.188802	-21183.33333	59900
S1AW1435	30_07_2007	28671.568622	6044.04762	-6044.04762	36547.441472	-47483.33333	86200
S1AW1435	31_07_2007	28671.568622	6044.04762	-6044.04762	36547.441472	3366.66667	35350
S1AW1435	01_08_2007	28046.428577	2539.28571	-2539.28571	24917.608202	-48275	90400
S1AW1435	02_08_2007	28046.428577	2539.28571	-2539.28571	24917.608202	-7625	49750
S1AW1435	03_08_2007	28046.428577	2539.28571	-2539.28571	24917.608202	6275	35850
S1AW1435	04_08_2007	22589.205383	2539.28571	-2539.28571	35713.950994	-9725	51850
S1AW1435	05_08_2007	5570.3652578	2539.28571	-2539.28571	31071.246642	22825	19300
S1AW1435	06_08_2007	13434.374979	2539.28571	-2539.28571	29090.303203	16825	25300
S1AW1435	07_08_2007	3496.8750148	2539.28571	-2539.28571	19152.484345	21325	20800
S1AW1435	08_08_2007	3496.8750148	2539.28571	-2539.28571	19152.484345	-10725	52850
S1AW1435	09_08_2007	3496.8750148	2539.28571	-2539.28571	19152.484345	-7575	49700
S1AW1435	10_08_2007	-12347.66528	2539.28571	-2539.28571	21393.124171	21475	20650
S1AW1435	11_08_2007	-7441.086519	2539.28571	-2539.28571	26264.180985	8175	33950
S1AW1435	12_08_2007	-17846.25947	2539.28571	-2539.28571	15560.687921	10325	31800
S1AW1435	13_08_2007	-13843.18181	2539.28571	-2539.28571	14568.618212	15525	26600
S1AW1435	14_08_2007	-13843.18181	2539.28571	-2539.28571	14568.618212	-2125	44250
S1AW1435	16_08_2007	-13843.18181	2539.28571	-2539.28571	14568.618212	1225	40900
S1AW1435	17_08_2007	-13843.18181	2539.28571	-2539.28571	14568.618212	-8975	51100
S1AW1435	18_08_2007	-9183.027708	2539.28571	-2539.28571	17885.785281	9225	32900
S1AW1435	19_08_2007	-17846.25947	2539.28571	-2539.28571	15560.687921	29425	12700
S1AW1435	20_08_2007	-13843.18181	2539.28571	-2539.28571	14568.618212	32375	9750
S1AW1435	21_08_2007	4152.86885	2539.28571	-2539.28571	26996.69814	2025	40100
S1AW1435	22_08_2007	4152.86885	2539.28571	-2539.28571	26996.69814	-62825	104950
S1AW1435	23_08_2007	4152.86885	2539.28571	-2539.28571	26996.69814	-67725	109850
S1AW1435	24_08_2007	4152.86885	2539.28571	-2539.28571	26996.69814	-46375	88500
S1AW1435	25_08_2007	11778.333336	2539.28571	-2539.28571	33143.647476	-625	42750
S1AW1435	26_08_2007	-2397.41381	2539.28571	-2539.28571	28835.074718	-24775	66900
S1AW1435	27_08_2007	4152.86885	2539.28571	-2539.28571	26996.69814	-78375	120500
S1AW1435	28_08_2007	25263.235292	2539.28571	-2539.28571	36547.441472	-9525	51650
S1AW1435	29_08_2007	25263.235292	2539.28571	-2539.28571	36547.441472	-19875	62000
S1AW1435	30_08_2007	25263.235292	2539.28571	-2539.28571	36547.441472	5825	36300
S1AW1435	31_08_2007	25263.235292	2539.28571	-2539.28571	36547.441472	-1075	43200
S1AW1435	01_09_2007	41308.969159	11653.57143	-11653.57143	30591.164073	-22575	63000
S1AW1435	02_09_2007	19814.193076	11653.57143	-11653.57143	26614.406348	-5475	45900
S1AW1435	03_09_2007	29746.428577	11653.57143	-11653.57143	24917.608202	-53275	93700
S1AW1435	04_09_2007	15134.374979	11653.57143	-11653.57143	29090.303203	-32275	72700
S1AW1435	05_09_2007	15134.374979	11653.57143	-11653.57143	29090.303203	4325	36100
S1AW1435	06_09_2007	15134.374979	11653.57143	-11653.57143	29090.303203	15575	24850
S1AW1435	07_09_2007	5196.8750148	11653.57143	-11653.57143	19152.484345	-11575	52000
S1AW1435	08_09_2007	12714.247708	11653.57143	-11653.57143	23513.363972	26675	13750
S1AW1435	09_09_2007	-1260.556673	11653.57143	-11653.57143	20456.698604	-8075	48500
S1AW1435	10_09_2007	8299.9999791	11653.57143	-11653.57143	39642.998886	8525	31900
S1AW1435	11_09_2007	8299.9999791	11653.57143	-11653.57143	39642.998886	2125	38300
S1AW1435	12_09_2007	5852.86885	11653.57143	-11653.57143	26996.69814	-37275	77700
S1AW1435	13_09_2007	5852.86885	11653.57143	-11653.57143	26996.69814	-27775	68200
S1AW1435	14_09_2007	5852.86885	11653.57143	-11653.57143	26996.69814	-8675	49100
S1AW1435	15_09_2007	13478.333336	11653.57143	-11653.57143	33143.647476	31925	8500
S1AW1435	16_09_2007	-697.4138101	11653.57143	-11653.57143	28835.074718	24925	15500
S1AW1435	17_09_2007	5852.86885	11653.57143	-11653.57143	26996.69814	19825	20600
S1AW1435	18_09_2007	5852.86885	11653.57143	-11653.57143	26996.69814	20425	20000
S1AW1435	19_09_2007	5852.86885	11653.57143	-11653.57143	26996.69814	16225	24200
S1AW1435	20_09_2007	5852.86885	11653.57143	-11653.57143	26996.69814	9025	31400
S1AW1435	21_09_2007	5852.86885	11653.57143	-11653.57143	26996.69814	20525	19900
S1AW1435	22_09_2007	13478.333336	11653.57143	-11653.57143	33143.647476	-2775	43200
S1AW1435	23_09_2007	-697.4138101	11653.57143	-11653.57143	28835.074718	21325	19100
S1AW1435	24_09_2007	5852.86885	11653.57143	-11653.57143	26996.69814	-18375	58800
S1AW1435	25_09_2007	23979.545455	11653.57143	-11653.57143	20919.135448	-60075	100500
S1AW1435	26_09_2007	23979.545455	11653.57143	-11653.57143	20919.135448	-53775	94200
S1AW1435	27_09_2007	23979.545455	11653.57143	-11653.57143	20919.135448	-41775	82200
S1AW1435	28_09_2007	53358.676107	11653.57143	-11653.57143	28319.792089	725	39700
S1AW1435	29_09_2007	68811.939385	11653.57143	-11653.57143	34768.000173	25	40400
S1AW1435	30_09_2007	40084.305383	11653.57143	-11653.57143	30248.266535	-16675	57100
S1AW1435	01_10_2007	52896.309978	4946.42857	-4946.42857	19308.095322	-32139.28571	76900
S1AW1435	02_10_2007	52896.309978	4946.42857	-4946.42857	19308.095322	-7339.28571	52100
S1AW1435	03_10_2007	52896.309978	4946.42857	-4946.42857	19308.095322	-5539.28571	50300
S1AW1435	04_10_2007	32560.830117	4946.42857	-4946.42857	22541.423019	-9039.28571	53800
S1AW1435	05_10_2007	32560.830117	4946.42857	-4946.42857	22541.423019	-16489.28571	61250
S1AW1435	06_10_2007	19953.491093	4946.42857	-4946.42857	35713.950994	3960.71429	40800
S1AW1435	07_10_2007	-5596.270963	4946.42857	-4946.42857	20456.698604	6310.71429	38450
S1AW1435	08_10_2007	861.16072476	4946.42857	-4946.42857	19152.484345	9760.71429	35000
S1AW1435	09_10_2007	-19796.93945	4946.42857	-4946.42857	7899.8777902	23560.71429	21200
S1AW1435	10_10_2007	-18098.9445	4946.42857	-4946.42857	16351.656569	23560.71429	21200
S1AW1435	11_10_2007	-18098.9445	4946.42857	-4946.42857	16351.656569	18660.71429	26100
S1AW1435	12_10_2007	-19437.98702	4946.42857	-4946.42857	11135.402188	17760.71429	27000
S1AW1435	13_10_2007	-15265.41896	4946.42857	-4946.42857	13670.851254	6910.71429	37850
S1AW1435	14_10_2007	-23022.22773	4946.42857	-4946.42857	11893.682421	26860.71429	17900
S1AW1435	15_10_2007	-19437.98702	4946.42857	-4946.42857	11135.402188	-2989.28571	47750
S1AW1435	16_10_2007	-19437.98702	4946.42857	-4946.42857	11135.402188	33260.71429	11500
S1AW1435	17_10_2007	-19437.98702	4946.42857	-4946.42857	11135.402188	29710.71429	15050
S1AW1435	18_10_2007	-19437.98702	4946.42857	-4946.42857	11135.402188	27960.71429	16800
S1AW1435	19_10_2007	-19437.98702	4946.42857	-4946.42857	11135.402188	8560.71429	36200
S1AW1435	20_10_2007	9142.6190458	4946.42857	-4946.42857	33143.647476	-5189.28571	49950
S1AW1435	22_10_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-35239.28571	80000
S1AW1435	23_10_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-82389.28571	127150
S1AW1435	24_10_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-62989.28571	107750
S1AW1435	25_10_2007	1517.15456	4946.42857	-4946.42857	26996.69814	5910.71429	38850
S1AW1435	26_10_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-22689.28571	67450
S1AW1435	27_10_2007	9142.6190458	4946.42857	-4946.42857	33143.647476	-11039.28571	55800
S1AW1435	28_10_2007	13089.225481	4946.42857	-4946.42857	39036.188802	10060.71429	34700
S1AW1435	29_10_2007	22627.521002	4946.42857	-4946.42857	36547.441472	-23089.28571	67850
S1AW1435	30_10_2007	22627.521002	4946.42857	-4946.42857	36547.441472	-35189.28571	79950
S1AW1435	31_10_2007	22627.521002	4946.42857	-4946.42857	36547.441472	2860.71429	41900
S1AW1435	01_11_2007	25410.714287	4946.42857	-4946.42857	24917.608202	960.71429	43800
S1AW1435	02_11_2007	25410.714287	4946.42857	-4946.42857	24917.608202	-8839.28571	53600
S1AW1435	03_11_2007	36973.254869	4946.42857	-4946.42857	30591.164073	460.71429	44300
S1AW1435	04_11_2007	2934.6509678	4946.42857	-4946.42857	31071.246642	11460.71429	33300
S1AW1435	05_11_2007	10798.660689	4946.42857	-4946.42857	29090.303203	-3939.28571	48700
S1AW1435	06_11_2007	10798.660689	4946.42857	-4946.42857	29090.303203	-45739.28571	90500
S1AW1435	07_11_2007	861.16072476	4946.42857	-4946.42857	19152.484345	-26539.28571	71300
S1AW1435	08_11_2007	861.16072476	4946.42857	-4946.42857	19152.484345	-939.28571	45700
S1AW1435	09_11_2007	861.16072476	4946.42857	-4946.42857	19152.484345	29360.71429	15400
S1AW1435	10_11_2007	11992.97772	4946.42857	-4946.42857	48669.417762	2760.71429	42000
S1AW1435	11_11_2007	-2932.369891	4946.42857	-4946.42857	42342.542374	26860.71429	17900
S1AW1435	12_11_2007	1517.15456	4946.42857	-4946.42857	26996.69814	8860.71429	35900
S1AW1435	13_11_2007	1517.15456	4946.42857	-4946.42857	26996.69814	27060.71429	17700
S1AW1435	14_11_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-17639.28571	62400
S1AW1435	15_11_2007	1517.15456	4946.42857	-4946.42857	26996.69814	7960.71429	36800
S1AW1435	16_11_2007	1517.15456	4946.42857	-4946.42857	26996.69814	10060.71429	34700
S1AW1435	17_11_2007	9142.6190458	4946.42857	-4946.42857	33143.647476	18660.71429	26100
S1AW1435	18_11_2007	-5033.1281	4946.42857	-4946.42857	28835.074718	34460.71429	10300
S1AW1435	19_11_2007	28030.194797	4946.42857	-4946.42857	50334.231985	6860.71429	37900
S1AW1435	20_11_2007	28030.194797	4946.42857	-4946.42857	50334.231985	20260.71429	24500
S1AW1435	21_11_2007	28030.194797	4946.42857	-4946.42857	50334.231985	-939.28571	45700
S1AW1435	22_11_2007	28030.194797	4946.42857	-4946.42857	50334.231985	26460.71429	18300
S1AW1435	23_11_2007	28030.194797	4946.42857	-4946.42857	50334.231985	-18439.28571	63200
S1AW1435	24_11_2007	40024.361898	4946.42857	-4946.42857	61794.965896	-107939.2857	152700
S1AW1435	25_11_2007	17727.191623	4946.42857	-4946.42857	53761.809414	16160.71429	28600
S1AW1435	26_11_2007	28030.194797	4946.42857	-4946.42857	50334.231985	-118939.2857	163700
S1AW1435	27_11_2007	28030.194797	4946.42857	-4946.42857	50334.231985	-32239.28571	77000
S1AW1435	28_11_2007	61234.895071	4946.42857	-4946.42857	68141.199637	-64339.28571	109100
S1AW1435	29_11_2007	61234.895071	4946.42857	-4946.42857	68141.199637	-35239.28571	80000
S1AW1435	30_11_2007	22627.521002	4946.42857	-4946.42857	36547.441472	-55939.28571	100700
S1AW1435	01_12_2007	36973.254869	4946.42857	-4946.42857	30591.164073	-37839.28571	82600
S1AW1435	02_12_2007	15478.478786	4946.42857	-4946.42857	26614.406348	-5539.28571	50300
S1AW1435	03_12_2007	25410.714287	4946.42857	-4946.42857	24917.608202	-30539.28571	75300
S1AW1435	04_12_2007	10798.660689	4946.42857	-4946.42857	29090.303203	14460.71429	30300
S1AW1435	05_12_2007	10798.660689	4946.42857	-4946.42857	29090.303203	-47339.28571	92100
S1AW1435	06_12_2007	10798.660689	4946.42857	-4946.42857	29090.303203	-65739.28571	110500
S1AW1435	07_12_2007	861.16072476	4946.42857	-4946.42857	19152.484345	-44739.28571	89500
S1AW1435	08_12_2007	8378.5334184	4946.42857	-4946.42857	23513.363972	-11139.28571	55900
S1AW1435	09_12_2007	-5596.270963	4946.42857	-4946.42857	20456.698604	-4039.28571	48800
S1AW1435	10_12_2007	3964.2856891	4946.42857	-4946.42857	39642.998886	-44139.28571	88900
S1AW1435	11_12_2007	3964.2856891	4946.42857	-4946.42857	39642.998886	33360.71429	11400
S1AW1435	12_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	6060.71429	38700
S1AW1435	13_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	13960.71429	30800
S1AW1435	14_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	17960.71429	26800
S1AW1435	15_12_2007	9142.6190458	4946.42857	-4946.42857	33143.647476	2260.71429	42500
S1AW1435	16_12_2007	-5033.1281	4946.42857	-4946.42857	28835.074718	32660.71429	12100
S1AW1435	17_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-4139.28571	48900
S1AW1435	18_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	29460.71429	15300
S1AW1435	19_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-18539.28571	63300
S1AW1435	20_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-20639.28571	65400
S1AW1435	21_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-24139.28571	68900
S1AW1435	22_12_2007	9142.6190458	4946.42857	-4946.42857	33143.647476	-26839.28571	71600
S1AW1435	23_12_2007	-5033.1281	4946.42857	-4946.42857	28835.074718	6460.71429	38300
S1AW1435	24_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-43439.28571	88200
S1AW1435	25_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-7939.28571	52700
S1AW1435	26_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-37439.28571	82200
S1AW1435	27_12_2007	1517.15456	4946.42857	-4946.42857	26996.69814	-38839.28571	83600
S1AW1435	28_12_2007	22627.521002	4946.42857	-4946.42857	36547.441472	12760.71429	32000
S1AW1435	29_12_2007	33731.459186	4946.42857	-4946.42857	44869.024722	-34639.28571	79400
S1AW1435	30_12_2007	13089.225481	4946.42857	-4946.42857	39036.188802	25260.71429	19500
S1AW1435	01_01_2008	32607.142867	16210.71429	-16210.71429	24917.608202	-31635.71429	69200
S1AW1435	02_01_2008	32607.142867	16210.71429	-16210.71429	24917.608202	-72335.71429	109900
S1AW1435	03_01_2008	32607.142867	16210.71429	-16210.71429	24917.608202	-47635.71429	85200
S1AW1435	04_01_2008	17995.089269	16210.71429	-16210.71429	29090.303203	-28535.71429	66100
S1AW1435	05_01_2008	27149.919673	16210.71429	-16210.71429	35713.950994	-32035.71429	69600
S1AW1435	06_01_2008	10131.079548	16210.71429	-16210.71429	31071.246642	20264.28571	17300
S1AW1435	07_01_2008	8057.5893048	16210.71429	-16210.71429	19152.484345	17664.28571	19900
S1AW1435	08_01_2008	8057.5893048	16210.71429	-16210.71429	19152.484345	7764.28571	29800
S1AW1435	09_01_2008	8057.5893048	16210.71429	-16210.71429	19152.484345	-18235.71429	55800
S1AW1435	10_01_2008	11160.714269	16210.71429	-16210.71429	39642.998886	-40035.71429	77600
S1AW1435	11_01_2008	11160.714269	16210.71429	-16210.71429	39642.998886	-98835.71429	136400
